transaction_id,account_id,txn_date,amount,currency,direction,counterparty_country,channel
T0003412,C00233-A2,2023-03-20,12841.28,USD,Debit,RU,Web
T0003413,C00233-A2,2024-12-15,87057.1,USD,Debit,NG,SEPA Transfer
T0003414,C00233-A2,2024-10-12,87611.74,GBP,Credit,IT,SEPA Transfer
T0003415,C00233-A2,2023-07-27,62726.07,GBP,Debit,KY,Web
T0003416,C00233-A2,2023-04-05,69906.91,EUR,Debit,BE,Branch
T0003417,C00233-A2,2023-06-25,68582.41,GBP,Credit,IT,Web
T0003418,C00233-A2,2022-05-22,54208.0,EUR,Debit,CH,Mobile
T0003419,C00233-A2,2022-07-10,32269.56,GBP,Debit,PA,SEPA Transfer
T0003420,C00233-A2,2022-05-18,26390.43,GBP,Credit,RU,SEPA Transfer
T0003421,C00234-A1,2023-05-03,30312.38,USD,Debit,NG,Mobile
T0003422,C00234-A1,2022-12-24,23505.08,CHF,Debit,CH,Mobile
T0003423,C00234-A2,2023-05-28,77809.4,CHF,Credit,AE,Web
T0003424,C00234-A2,2023-12-07,44779.38,CHF,Credit,ES,SEPA Transfer
T0003425,C00234-A2,2022-03-14,51998.71,USD,Credit,BR,Web
T0003426,C00234-A2,2022-01-10,38795.87,EUR,Credit,KY,Branch
T0003427,C00234-A2,2023-02-22,24779.74,CHF,Credit,SY,Mobile
T0003428,C00234-A2,2024-03-26,17731.94,EUR,Credit,CH,Branch
T0003429,C00234-A2,2023-08-06,27575.47,GBP,Credit,PA,Mobile
T0003430,C00234-A2,2024-07-20,28944.14,GBP,Debit,SY,SEPA Transfer
T0003431,C00234-A2,2022-06-04,82764.15,USD,Credit,ES,Branch
T0003432,C00234-A2,2022-07-25,13110.7,USD,Debit,BE,Branch
T0003433,C00234-A2,2024-08-01,25226.32,USD,Debit,CH,SEPA Transfer
T0003434,C00235-A2,2023-04-02,20561.76,CHF,Credit,GB,Web
T0003435,C00235-A2,2024-04-21,89923.15,GBP,Debit,DE,Web
T0003436,C00235-A3,2022-12-11,18021.2,CHF,Debit,NG,Branch
T0003437,C00235-A3,2023-06-09,47047.59,CHF,Debit,LU,Web
T0003438,C00235-A3,2023-11-30,27793.23,GBP,Debit,US,SEPA Transfer
T0003439,C00235-A3,2024-04-18,41133.1,CHF,Debit,IT,Web
T0003440,C00235-A3,2023-08-15,17741.27,USD,Credit,NG,SEPA Transfer
T0003441,C00236-A1,2024-08-08,61232.04,EUR,Debit,KY,Intl Transfer
T0003442,C00236-A1,2023-04-23,31596.9,GBP,Credit,BR,Mobile
T0003443,C00236-A1,2024-01-28,62427.86,EUR,Credit,GB,Branch
T0003444,C00236-A1,2024-09-11,38778.19,CHF,Debit,AE,Web
T0003445,C00236-A1,2024-06-13,85441.42,USD,Debit,DE,Intl Transfer
T0003446,C00236-A1,2024-03-02,4303.18,USD,Debit,AE,Branch
T0003447,C00236-A1,2022-12-20,15138.29,CHF,Debit,LU,Web
T0003448,C00236-A1,2024-06-02,88628.95,CHF,Credit,DE,Mobile
T0003449,C00237-A1,2023-04-09,52263.58,USD,Credit,AE,Branch
T0003450,C00237-A1,2022-08-30,83377.62,EUR,Debit,SY,Mobile
T0003451,C00237-A1,2022-10-14,51538.62,USD,Debit,DE,Mobile
T0003452,C00237-A1,2023-04-18,2034.16,GBP,Credit,IR,SEPA Transfer
T0003453,C00237-A1,2024-08-15,69577.08,CHF,Debit,CH,Branch
T0003454,C00237-A1,2023-03-05,4947.56,USD,Debit,PA,Web
T0003455,C00237-A1,2024-05-11,59714.47,USD,Credit,BR,Intl Transfer
T0003456,C00237-A1,2024-12-12,67425.38,GBP,Debit,PA,Intl Transfer
T0003457,C00237-A1,2023-05-28,28725.54,EUR,Credit,IR,SEPA Transfer
T0003458,C00237-A1,2022-07-03,69453.13,CHF,Credit,FR,Intl Transfer
T0003459,C00237-A1,2023-12-08,7497.05,EUR,Credit,GB,Intl Transfer
T0003460,C00237-A1,2022-01-02,21090.29,GBP,Debit,KP,SEPA Transfer
T0003461,C00237-A2,2024-11-22,54520.45,GBP,Debit,AE,Branch
T0003462,C00238-A1,2022-10-20,67540.4,EUR,Debit,IT,Web
T0003463,C00238-A1,2023-12-12,46286.04,EUR,Debit,TR,Branch
T0003464,C00238-A1,2024-01-07,25770.04,CHF,Credit,DE,Branch
T0003465,C00238-A2,2022-08-25,21338.56,CHF,Credit,CN,Intl Transfer
T0003466,C00238-A2,2022-01-17,73219.28,GBP,Credit,NG,Branch
T0003467,C00238-A2,2023-05-11,64644.85,USD,Credit,BE,SEPA Transfer
T0003468,C00238-A2,2022-12-22,55425.7,GBP,Credit,ES,Intl Transfer
T0003469,C00238-A2,2023-03-13,1561.87,CHF,Credit,KP,SEPA Transfer
T0003470,C00238-A2,2023-04-18,32249.41,USD,Credit,MA,Mobile
T0003471,C00238-A2,2024-02-13,55016.71,GBP,Credit,IR,Branch
T0003472,C00238-A2,2022-12-26,29741.63,USD,Debit,XX,SEPA Transfer
T0003473,C00238-A2,2022-12-08,73341.0,USD,Credit,FR,Branch
T0003474,C00238-A2,2023-09-04,58208.2,CHF,Credit,CN,Branch
T0003475,C00238-A3,2022-08-28,50256.14,EUR,Debit,DE,Branch
T0003476,C00238-A3,2023-07-09,20358.78,CHF,Credit,ES,Web
T0003477,C00238-A3,2023-01-01,56561.04,EUR,Debit,IR,Mobile
T0003478,C00238-A3,2024-12-20,71336.34,USD,Credit,SY,Branch
T0003479,C00238-A3,2022-12-05,30631.93,USD,Debit,US,Branch
T0003480,C00239-A1,2024-07-24,5805.6,USD,Debit,CH,SEPA Transfer
T0003481,C00239-A1,2024-01-20,80005.72,GBP,Debit,AE,SEPA Transfer
T0003482,C00239-A1,2024-09-19,77684.9,GBP,Credit,IR,SEPA Transfer
T0003483,C00239-A1,2023-03-10,43672.37,EUR,Debit,MA,Intl Transfer
T0003484,C00239-A1,2023-08-08,80482.88,EUR,Debit,LU,Mobile
T0003485,C00239-A1,2024-02-01,42403.61,GBP,Debit,BR,SEPA Transfer
T0003486,C00239-A1,2022-05-03,42296.35,EUR,Debit,RU,Branch
T0003487,C00239-A1,2022-08-25,74191.57,USD,Debit,TR,SEPA Transfer
T0003488,C00239-A2,2022-06-12,39607.71,EUR,Debit,TR,Branch
T0003489,C00239-A2,2022-06-28,54819.33,GBP,Debit,CN,Branch
T0003490,C00239-A2,2022-12-12,37344.32,USD,Debit,PA,Web
T0003491,C00239-A2,2024-01-19,6991.77,USD,Credit,SY,Branch
T0003492,C00239-A2,2024-06-05,83015.85,CHF,Credit,KY,Mobile
T0003493,C00239-A2,2024-07-19,83520.5,GBP,Debit,PA,Web
T0003494,C00239-A2,2023-09-18,75713.94,CHF,Credit,AE,Web
T0003495,C00239-A2,2023-06-22,29449.62,EUR,Credit,IR,Mobile
T0003496,C00239-A2,2024-07-09,20434.23,USD,Credit,NG,SEPA Transfer
T0003497,C00239-A2,2024-10-19,32905.11,GBP,Debit,KY,SEPA Transfer
T0003498,C00239-A2,2024-10-22,68699.98,GBP,Debit,LU,Intl Transfer
T0003499,C00240-A1,2022-09-22,79853.83,GBP,Credit,CH,Intl Transfer
T0003500,C00240-A1,2022-03-19,44228.85,GBP,Debit,IT,Intl Transfer
T0003501,C00240-A1,2022-07-26,3567.53,CHF,Debit,FR,Web
T0003502,C00240-A1,2024-06-08,28150.35,CHF,Credit,LU,Web
T0003503,C00240-A1,2024-03-13,59507.74,EUR,Debit,FR,Web
T0003504,C00240-A1,2024-05-04,87356.91,EUR,Debit,FR,Mobile
T0003505,C00240-A1,2022-05-10,28547.57,EUR,Debit,CN,Mobile
T0003506,C00240-A1,2022-02-27,30769.96,EUR,Debit,CH,Web
T0003507,C00240-A1,2022-05-30,65235.72,CHF,Credit,AE,SEPA Transfer
T0003508,C00241-A1,2022-10-06,83229.05,EUR,Credit,ES,Mobile
T0003509,C00241-A1,2022-03-17,40747.07,EUR,Credit,XX,Intl Transfer
T0003510,C00241-A1,2023-07-25,50338.11,GBP,Credit,KP,Branch
T0003511,C00241-A1,2022-09-30,33102.53,CHF,Debit,DE,Mobile
T0003512,C00241-A1,2024-11-16,63750.02,GBP,Debit,ES,Web
T0003513,C00241-A1,2022-09-05,32239.39,CHF,Credit,BE,Intl Transfer
T0003514,C00241-A1,2024-01-29,12995.44,EUR,Debit,KP,Mobile
T0003515,C00241-A1,2022-04-07,22083.27,CHF,Credit,MA,Web
T0003516,C00241-A1,2024-11-05,36423.04,EUR,Debit,IR,Mobile
T0003517,C00242-A1,2024-03-07,55865.67,EUR,Debit,CN,Mobile
T0003518,C00242-A1,2024-07-28,50099.0,EUR,Credit,BR,Intl Transfer
T0003519,C00242-A1,2022-02-15,55419.15,USD,Debit,BR,Mobile
T0003520,C00242-A1,2022-03-13,76729.14,CHF,Debit,CH,Intl Transfer
T0003521,C00242-A1,2024-10-16,56960.54,CHF,Debit,MA,Web
T0003522,C00243-A1,2022-04-04,11886.51,GBP,Debit,IR,Branch
T0003523,C00243-A1,2023-06-12,83254.82,USD,Credit,IT,Intl Transfer
T0003524,C00243-A1,2022-01-30,30422.03,EUR,Credit,SY,Branch
T0003525,C00243-A1,2023-11-22,3758.56,CHF,Debit,US,Branch
T0003526,C00243-A1,2024-09-18,34284.66,CHF,Credit,NG,Web
T0003527,C00243-A1,2023-03-31,11805.95,USD,Debit,PA,Branch
T0003528,C00243-A1,2022-03-10,12383.3,USD,Credit,KP,Branch
T0003529,C00243-A1,2023-03-05,62765.69,USD,Credit,KP,Branch
T0003530,C00243-A1,2023-01-31,56025.44,EUR,Credit,SY,Web
T0003531,C00243-A2,2023-10-23,80474.62,CHF,Credit,MA,Mobile
T0003532,C00243-A2,2022-09-06,60928.9,EUR,Debit,IR,SEPA Transfer
T0003533,C00243-A2,2024-12-14,19894.59,USD,Debit,IT,SEPA Transfer
T0003534,C00243-A2,2023-05-09,4450.62,GBP,Debit,RU,Branch
T0003535,C00243-A2,2024-12-17,83209.04,GBP,Credit,CH,Intl Transfer
T0003536,C00243-A2,2023-05-21,15203.72,EUR,Credit,DE,Web
T0003537,C00243-A2,2022-09-05,25840.4,EUR,Debit,CH,Intl Transfer
T0003538,C00243-A2,2024-10-02,13998.08,USD,Debit,BE,Branch
T0003539,C00243-A2,2023-03-28,60071.75,USD,Credit,TR,SEPA Transfer
T0003540,C00243-A2,2022-10-19,71343.14,GBP,Debit,AE,Mobile
T0003541,C00243-A2,2024-06-04,20178.97,CHF,Debit,CN,Branch
T0003542,C00243-A2,2022-08-20,73574.88,EUR,Debit,AE,Intl Transfer
T0003543,C00244-A1,2023-11-19,83366.15,CHF,Credit,SY,Branch
T0003544,C00244-A1,2024-07-17,45141.68,CHF,Debit,IR,Mobile
T0003545,C00244-A1,2022-03-24,75067.39,GBP,Credit,XX,SEPA Transfer
T0003546,C00244-A1,2024-07-02,15662.2,EUR,Debit,FR,SEPA Transfer
T0003547,C00244-A1,2024-03-09,65627.52,GBP,Debit,GB,Branch
T0003548,C00244-A1,2023-11-15,75952.94,CHF,Debit,IR,Branch
T0003549,C00244-A1,2024-02-25,53749.99,USD,Debit,IR,Intl Transfer
T0003550,C00244-A1,2023-05-26,27896.55,GBP,Debit,GB,SEPA Transfer
T0003551,C00244-A1,2023-06-24,40485.77,EUR,Debit,RU,Web
T0003552,C00244-A1,2024-03-22,35411.91,EUR,Credit,AE,SEPA Transfer
T0003553,C00244-A1,2023-01-26,28361.43,CHF,Debit,GB,Web
T0003554,C00244-A1,2022-10-12,20210.64,EUR,Debit,PA,Branch
T0003555,C00244-A1,2023-08-13,698.1,USD,Credit,DE,Branch
T0003556,C00244-A1,2022-10-17,69798.46,EUR,Credit,KP,Intl Transfer
T0003557,C00244-A1,2024-12-05,11824.81,GBP,Credit,IT,Intl Transfer
T0003558,C00244-A2,2024-07-18,45290.48,USD,Debit,KY,Branch
T0003559,C00244-A2,2022-04-06,60749.38,CHF,Credit,US,Intl Transfer
T0003560,C00244-A2,2024-10-15,64313.23,EUR,Debit,GB,Intl Transfer
T0003561,C00244-A2,2024-08-17,67906.83,USD,Debit,MA,Web
T0003562,C00244-A2,2023-05-28,44386.75,CHF,Credit,ES,Web
T0003563,C00244-A2,2022-05-09,89432.88,CHF,Debit,TR,Branch
T0003564,C00244-A2,2023-04-02,20862.44,EUR,Credit,NG,Web
T0003565,C00244-A2,2024-05-08,23313.37,EUR,Credit,MA,SEPA Transfer
T0003566,C00244-A2,2022-06-29,41742.74,GBP,Debit,US,Web
T0003567,C00245-A1,2024-12-03,74863.71,GBP,Credit,TR,Branch
T0003568,C00245-A1,2024-09-01,11182.91,GBP,Credit,IR,SEPA Transfer
T0003569,C00245-A1,2022-11-10,49002.65,GBP,Credit,IR,Web
T0003570,C00246-A1,2024-02-10,4811.38,GBP,Debit,TR,Web
T0003571,C00246-A1,2024-07-23,38557.76,GBP,Credit,DE,Intl Transfer
T0003572,C00247-A1,2024-03-14,11254.57,GBP,Credit,BR,SEPA Transfer
T0003573,C00247-A1,2022-07-23,46330.49,EUR,Debit,KY,SEPA Transfer
T0003574,C00247-A1,2022-09-01,20443.82,GBP,Debit,LU,Intl Transfer
T0003575,C00247-A1,2023-05-10,54813.91,USD,Debit,GB,Web
T0003576,C00247-A1,2024-08-07,5254.54,GBP,Credit,TR,Mobile
T0003577,C00247-A1,2022-04-24,82921.54,EUR,Credit,ES,Branch
T0003578,C00247-A1,2023-09-30,87249.9,EUR,Debit,KY,Mobile
T0003579,C00247-A1,2023-01-31,29116.95,EUR,Debit,RU,Mobile
T0003580,C00247-A1,2022-01-08,61369.63,EUR,Debit,TR,SEPA Transfer
T0003581,C00247-A1,2023-11-26,40520.37,GBP,Credit,BR,Intl Transfer
T0003582,C00247-A1,2022-10-01,34905.25,EUR,Debit,CH,Mobile
T0003583,C00247-A1,2024-03-15,59437.89,GBP,Debit,AE,Branch
T0003584,C00247-A2,2022-09-22,15642.27,CHF,Credit,NG,Branch
T0003585,C00247-A2,2023-03-13,52013.67,CHF,Credit,LU,Mobile
T0003586,C00247-A2,2023-06-09,17156.23,USD,Credit,GB,Branch
T0003587,C00247-A2,2024-02-25,18348.7,USD,Credit,PA,Web
T0003588,C00247-A2,2023-11-23,6945.88,EUR,Credit,TR,Intl Transfer
T0003589,C00247-A2,2024-10-04,64004.91,CHF,Credit,BR,Intl Transfer
T0003590,C00247-A2,2024-12-14,4553.85,CHF,Credit,IR,Mobile
T0003591,C00247-A2,2022-08-14,39277.15,USD,Credit,CH,Intl Transfer
T0003592,C00247-A2,2024-04-12,89827.54,EUR,Debit,GB,Mobile
T0003593,C00247-A2,2023-09-06,43095.51,GBP,Credit,IT,Branch
T0003594,C00247-A2,2024-04-27,74492.19,GBP,Debit,ES,Mobile
T0003595,C00247-A2,2022-07-25,58512.21,USD,Credit,US,Intl Transfer
T0003596,C00247-A3,2022-11-21,2553.41,CHF,Credit,IT,Intl Transfer
T0003597,C00247-A3,2022-07-27,6716.82,CHF,Credit,AE,SEPA Transfer
T0003598,C00247-A3,2023-03-30,21406.35,EUR,Credit,IR,Web
T0003599,C00247-A3,2024-03-25,58107.71,USD,Debit,LU,Intl Transfer
T0003600,C00248-A1,2023-05-10,74919.46,USD,Debit,CN,Branch
T0003601,C00248-A1,2023-05-15,8456.18,CHF,Credit,ES,Branch
T0003602,C00248-A1,2024-09-18,33746.72,GBP,Credit,FR,Branch
T0003603,C00248-A1,2024-10-02,68910.05,GBP,Debit,KY,Mobile
T0003604,C00248-A2,2024-05-28,69545.86,CHF,Credit,DE,Mobile
T0003605,C00248-A2,2024-04-04,48529.22,GBP,Debit,GB,Web
T0003606,C00248-A2,2022-11-09,61922.53,USD,Credit,LU,Mobile
T0003607,C00248-A2,2022-04-26,36345.22,EUR,Debit,LU,Mobile
T0003608,C00248-A2,2022-03-19,38018.61,CHF,Credit,ES,Web
T0003609,C00248-A2,2024-10-05,38619.26,USD,Debit,IT,Branch
T0003610,C00248-A2,2024-12-26,12471.19,EUR,Credit,FR,Intl Transfer
T0003611,C00248-A2,2022-05-27,21433.32,CHF,Debit,NG,SEPA Transfer
T0003612,C00248-A2,2022-04-14,66627.57,USD,Credit,MA,Mobile
T0003613,C00248-A2,2022-04-21,1590.45,USD,Debit,KY,Web
T0003614,C00248-A2,2024-01-06,60442.99,CHF,Credit,ES,Mobile
T0003615,C00248-A2,2023-11-18,85467.02,GBP,Debit,LU,Intl Transfer
T0003616,C00248-A2,2023-11-30,80119.48,GBP,Debit,PA,Mobile
T0003617,C00248-A2,2022-05-26,63452.75,CHF,Debit,AE,Mobile
T0003618,C00248-A2,2023-02-19,59565.41,GBP,Debit,PA,Web
T0003619,C00249-A1,2024-09-11,61300.13,GBP,Credit,FR,SEPA Transfer
T0003620,C00249-A1,2022-12-30,87047.05,GBP,Credit,CN,Mobile
T0003621,C00249-A1,2022-07-22,11990.71,EUR,Debit,IT,SEPA Transfer
T0003622,C00249-A1,2023-03-05,13127.17,GBP,Credit,PA,Intl Transfer
T0003623,C00250-A1,2023-09-30,3456.85,GBP,Credit,NG,Intl Transfer
T0003624,C00250-A1,2024-02-24,86577.94,GBP,Debit,BE,Branch
T0003625,C00250-A1,2023-07-20,61705.2,USD,Debit,RU,Intl Transfer
T0003626,C00250-A1,2023-03-16,18735.15,GBP,Debit,PA,Branch
T0003627,C00250-A1,2022-11-20,61209.96,CHF,Credit,MA,Intl Transfer
T0003628,C00250-A2,2022-06-12,66081.58,USD,Credit,KY,SEPA Transfer
T0003629,C00250-A2,2024-05-13,27535.27,USD,Debit,NG,Intl Transfer
T0003630,C00250-A2,2022-03-10,39570.1,GBP,Credit,KY,Branch
T0003631,C00250-A2,2024-05-17,39327.82,CHF,Debit,FR,Branch
T0003632,C00250-A2,2022-02-05,39512.0,USD,Debit,KP,Branch
T0003633,C00250-A2,2022-03-26,86169.18,EUR,Credit,KP,Web
T0003634,C00250-A2,2023-09-30,83869.24,GBP,Credit,RU,Mobile
T0003635,C00250-A2,2023-02-14,60873.64,EUR,Debit,AE,SEPA Transfer
T0003636,C00250-A2,2022-01-24,78481.55,USD,Debit,NG,Branch
T0003637,C00250-A2,2023-01-13,18582.28,USD,Credit,CN,SEPA Transfer
T0003638,C00250-A2,2023-12-20,60635.84,EUR,Credit,RU,SEPA Transfer
T0003639,C00250-A3,2023-02-19,20990.43,USD,Debit,ES,Branch
T0003640,C00250-A3,2024-05-07,86512.81,GBP,Credit,ES,SEPA Transfer
T0003641,C00250-A3,2023-03-01,37597.06,CHF,Credit,AE,Intl Transfer
T0003642,C00250-A3,2024-05-13,18690.99,EUR,Credit,ES,Web
T0003643,C00250-A3,2022-04-30,45198.7,USD,Credit,MA,Web
T0003644,C00250-A3,2022-03-27,68605.17,CHF,Credit,IT,Intl Transfer
T0003645,C00250-A3,2022-07-18,7341.45,GBP,Debit,CH,Intl Transfer
T0003646,C00250-A3,2024-07-10,52520.62,USD,Debit,PA,Branch
T0003647,C00250-A3,2023-03-04,84220.41,EUR,Credit,CN,SEPA Transfer
T0003648,C00250-A3,2022-06-30,13009.99,EUR,Debit,GB,SEPA Transfer
T0003649,C00250-A3,2024-12-09,34112.87,USD,Credit,ES,Branch
T0003650,C00250-A3,2022-02-06,71354.16,USD,Debit,BR,Web
T0003651,C00250-A3,2022-02-13,80365.92,EUR,Credit,AE,SEPA Transfer
T0003652,C00250-A3,2023-04-25,44343.91,EUR,Debit,BR,Web
T0003653,C00250-A3,2024-02-04,81004.63,EUR,Credit,XX,Intl Transfer
T0003654,C00251-A1,2022-03-16,19523.07,GBP,Credit,TR,Web
T0003655,C00251-A1,2023-11-05,74700.08,EUR,Credit,IT,Branch
T0003656,C00251-A2,2022-10-26,3469.05,GBP,Debit,AE,Intl Transfer
T0003657,C00251-A2,2022-04-03,69891.75,GBP,Debit,IR,Intl Transfer
T0003658,C00251-A2,2023-07-27,17226.45,CHF,Credit,FR,SEPA Transfer
T0003659,C00251-A2,2024-01-17,67947.75,GBP,Debit,KP,SEPA Transfer
T0003660,C00251-A2,2024-10-31,56386.42,GBP,Debit,RU,Intl Transfer
T0003661,C00251-A2,2024-08-22,47995.9,EUR,Credit,RU,Branch
T0003662,C00251-A2,2023-04-27,57590.51,GBP,Credit,LU,Intl Transfer
T0003663,C00251-A2,2023-11-29,54951.05,GBP,Debit,AE,Intl Transfer
T0003664,C00251-A2,2024-02-25,63407.07,GBP,Credit,XX,Intl Transfer
T0003665,C00251-A3,2023-12-07,60491.91,CHF,Credit,ES,Branch
T0003666,C00251-A3,2024-01-07,86623.91,GBP,Debit,BE,Branch
T0003667,C00251-A3,2024-02-19,1737.94,USD,Credit,LU,Intl Transfer
T0003668,C00251-A3,2024-11-15,2190.63,GBP,Debit,SY,Branch
T0003669,C00251-A3,2024-03-01,17409.2,CHF,Debit,KP,Intl Transfer
T0003670,C00251-A3,2024-06-11,23705.14,GBP,Debit,ES,Web
T0003671,C00251-A3,2023-12-11,53629.82,GBP,Credit,XX,SEPA Transfer
T0003672,C00251-A3,2022-05-10,20371.46,EUR,Credit,KY,Intl Transfer
T0003673,C00251-A3,2024-09-14,66020.76,USD,Debit,US,Web
T0003674,C00252-A1,2023-01-31,39889.21,CHF,Debit,KP,Intl Transfer
T0003675,C00252-A1,2022-05-26,62212.73,GBP,Credit,MA,Web
T0003676,C00252-A1,2023-05-11,77713.39,GBP,Debit,CH,Branch
T0003677,C00252-A1,2022-01-25,36378.16,CHF,Debit,PA,Mobile
T0003678,C00252-A1,2024-11-11,18136.1,CHF,Debit,CH,Branch
T0003679,C00252-A1,2023-12-23,50113.16,USD,Debit,RU,SEPA Transfer
T0003680,C00252-A1,2023-06-17,5630.65,EUR,Debit,MA,SEPA Transfer
T0003681,C00252-A1,2023-06-30,15793.83,EUR,Credit,RU,Branch
T0003682,C00252-A1,2024-09-26,55787.6,USD,Credit,XX,Web
T0003683,C00253-A1,2022-10-16,67338.22,CHF,Credit,GB,Web
T0003684,C00253-A1,2023-03-31,21151.18,CHF,Credit,FR,SEPA Transfer
T0003685,C00253-A1,2022-04-26,18956.33,CHF,Credit,KP,Mobile
T0003686,C00253-A1,2022-08-19,39692.47,USD,Credit,KY,SEPA Transfer
T0003687,C00253-A1,2022-07-08,32954.58,USD,Debit,CH,Web
T0003688,C00253-A1,2023-10-04,41331.76,USD,Credit,US,Branch
T0003689,C00253-A1,2023-12-22,54855.59,CHF,Debit,IT,Mobile
T0003690,C00253-A2,2023-09-14,14933.0,EUR,Credit,XX,SEPA Transfer
T0003691,C00254-A1,2022-01-12,75457.09,GBP,Debit,IR,SEPA Transfer
T0003692,C00254-A1,2022-12-26,56973.4,USD,Credit,SY,Intl Transfer
T0003693,C00254-A1,2022-10-13,11997.67,CHF,Credit,PA,Mobile
T0003694,C00254-A1,2023-03-12,65217.97,USD,Credit,FR,Branch
T0003695,C00254-A1,2022-08-03,68729.38,EUR,Credit,LU,Branch
T0003696,C00254-A1,2023-06-02,45489.43,USD,Debit,DE,Mobile
T0003697,C00254-A1,2022-02-26,37129.12,EUR,Debit,AE,SEPA Transfer
T0003698,C00254-A2,2022-04-10,30742.23,GBP,Credit,FR,Mobile
T0003699,C00254-A2,2024-10-01,36214.21,GBP,Credit,MA,Mobile
T0003700,C00254-A2,2023-06-05,17430.4,USD,Credit,XX,Web
T0003701,C00254-A2,2023-02-15,48051.93,GBP,Credit,BE,Web
T0003702,C00254-A2,2023-05-12,22963.48,GBP,Credit,IR,SEPA Transfer
T0003703,C00254-A2,2023-08-04,18689.18,EUR,Debit,XX,SEPA Transfer
T0003704,C00254-A2,2024-07-02,76519.21,USD,Credit,IT,Intl Transfer
T0003705,C00254-A2,2022-01-27,7035.84,CHF,Credit,DE,Mobile
T0003706,C00254-A2,2023-03-26,73492.96,CHF,Credit,GB,Mobile
T0003707,C00256-A1,2022-04-25,84803.48,USD,Credit,NG,Intl Transfer
T0003708,C00256-A1,2024-02-05,50901.77,USD,Debit,CH,Mobile
T0003709,C00256-A1,2022-09-19,44592.34,CHF,Debit,RU,SEPA Transfer
T0003710,C00256-A1,2022-12-07,11563.73,USD,Credit,MA,Web
T0003711,C00256-A1,2024-04-01,45028.56,USD,Credit,NG,Mobile
T0003712,C00256-A1,2022-08-22,87989.0,GBP,Credit,LU,SEPA Transfer
T0003713,C00256-A1,2024-02-28,17655.68,CHF,Credit,IR,SEPA Transfer
T0003714,C00256-A1,2024-11-24,46261.36,GBP,Credit,GB,Web
T0003715,C00256-A1,2022-02-23,3877.82,EUR,Debit,AE,Intl Transfer
T0003716,C00256-A1,2024-01-02,49444.58,USD,Credit,BR,SEPA Transfer
T0003717,C00256-A2,2024-07-11,46193.21,GBP,Credit,BR,Intl Transfer
T0003718,C00256-A2,2022-10-14,48766.25,CHF,Credit,IR,Intl Transfer
T0003719,C00256-A2,2023-08-19,43831.16,USD,Credit,RU,SEPA Transfer
T0003720,C00256-A2,2023-02-02,24418.27,EUR,Credit,SY,Web
T0003721,C00256-A2,2023-07-12,35594.19,EUR,Debit,SY,SEPA Transfer
T0003722,C00256-A2,2022-06-02,20885.51,USD,Debit,TR,Branch
T0003723,C00256-A2,2023-06-08,46724.9,GBP,Credit,MA,Web
T0003724,C00256-A2,2022-11-10,61760.96,GBP,Debit,ES,Branch
T0003725,C00256-A2,2022-07-09,72126.67,EUR,Debit,GB,Branch
T0003726,C00256-A2,2023-03-08,29170.24,USD,Debit,AE,Branch
T0003727,C00256-A3,2023-09-26,72450.57,USD,Debit,CN,SEPA Transfer
T0003728,C00256-A3,2024-01-15,22228.97,CHF,Debit,KP,SEPA Transfer
T0003729,C00256-A3,2022-07-28,35366.67,CHF,Debit,BR,Intl Transfer
T0003730,C00256-A3,2022-07-31,50085.81,CHF,Debit,FR,Mobile
T0003731,C00256-A3,2024-09-24,61457.17,GBP,Debit,LU,Branch
T0003732,C00257-A1,2022-05-31,57494.08,CHF,Credit,MA,Web
T0003733,C00257-A1,2024-11-16,14311.43,GBP,Debit,LU,Branch
T0003734,C00257-A1,2024-02-12,699.67,EUR,Debit,IR,Mobile
T0003735,C00257-A1,2022-11-24,47348.14,USD,Credit,SY,Intl Transfer
T0003736,C00257-A1,2024-05-21,22040.13,EUR,Credit,TR,Mobile
T0003737,C00257-A2,2022-01-05,6709.95,EUR,Debit,SY,Web
T0003738,C00258-A1,2024-02-25,66901.39,CHF,Credit,CH,Branch
T0003739,C00258-A1,2022-06-24,27876.8,EUR,Debit,BE,Web
T0003740,C00258-A1,2024-03-31,44311.91,CHF,Debit,CH,Web
T0003741,C00258-A1,2024-05-15,28665.91,GBP,Debit,RU,Branch
T0003742,C00258-A1,2022-02-02,57185.86,USD,Credit,DE,Mobile
T0003743,C00258-A1,2024-10-03,85326.29,USD,Debit,NG,SEPA Transfer
T0003744,C00258-A1,2024-09-29,1548.02,CHF,Credit,PA,Branch
T0003745,C00258-A1,2022-01-31,60061.95,EUR,Credit,TR,Branch
T0003746,C00258-A1,2023-12-12,10922.79,CHF,Debit,CN,SEPA Transfer
T0003747,C00258-A1,2023-12-15,47493.98,USD,Debit,NG,Web
T0003748,C00258-A1,2022-03-15,38563.18,CHF,Credit,FR,Web
T0003749,C00258-A1,2023-02-20,12091.91,CHF,Credit,LU,SEPA Transfer
T0003750,C00258-A2,2023-08-09,60160.57,EUR,Debit,CN,Mobile
T0003751,C00258-A2,2022-03-13,10997.67,CHF,Credit,KY,Branch
T0003752,C00258-A2,2024-09-11,38561.64,EUR,Debit,DE,Branch
T0003753,C00258-A2,2023-12-02,474.09,CHF,Credit,GB,Intl Transfer
T0003754,C00258-A2,2023-05-30,11828.98,CHF,Credit,GB,SEPA Transfer
T0003755,C00258-A2,2023-02-13,80334.21,CHF,Credit,US,Mobile
T0003756,C00258-A2,2023-05-20,67867.15,GBP,Debit,ES,Branch
